2025-08-26T14:00:45.637Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":5.422650033620385,"stability_margin":0.8388320273855874},"mttr":3.323234007575768,"network_kpis":{"jitter_std":1.7718518307248092,"latency_p95":29.259721122391348},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[-0.42669655500378817,-0.0928437015702395,-0.7288672888307234,0.4446586616814074,0.24462941159479593,0.48119899473937083,0.1726733434048856,-0.36912548317852373,-0.31033640691719855,-0.6758238880226781]}
2025-08-26T14:00:46.655Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.5606968549089829,"stability_margin":0.8173227685695811},"mttr":3.323234007575768,"network_kpis":{"jitter_std":5.955937873769786,"latency_p95":16.050380316591486},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[-0.44113280402956445,-0.08117674600868048,-0.7244430480208431,0.4548990330862723,0.2568398032342999,0.48794464506290225,0.170272431948188,-0.36971692931037475,-0.3182594832817319,-0.676865134727485]}
2025-08-26T14:00:47.681Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":5.999683851542274,"stability_margin":0.808577415441337},"mttr":3.323234007575768,"network_kpis":{"jitter_std":3.614981344779156,"latency_p95":23.297179302905995},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[-0.44075497725067975,-0.07230113184145187,-0.7388173546374879,0.46972342322219324,0.28152682870973844,0.5004564518061978,0.1760793960226532,-0.35183381944194947,-0.3292215215899653,-0.6821875690058231]}
2025-08-26T14:00:48.708Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.6760458170451615,"stability_margin":0.8362935961773105},"mttr":3.323234007575768,"network_kpis":{"jitter_std":3.631185211071643,"latency_p95":19.397425426556975},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[-0.44539620183499906,-0.06295387608442264,-0.7387706166428866,0.49560607872187157,0.2631028131283101,0.508329482064677,0.17851891250310045,-0.33767632155818283,-0.3272652039071366,-0.6714538264458125]}
2025-08-26T14:00:49.735Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.8528327828080651,"stability_margin":0.9418383802290775},"mttr":3.323234007575768,"network_kpis":{"jitter_std":9.54044263351037,"latency_p95":13.580443263717939},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[-0.45178061835407696,-0.06018493639465457,-0.7315071305646068,0.48746846776111225,0.2623073195682257,0.4954104596359186,0.19401909236628842,-0.3436306917853423,-0.3407645751778,-0.6573365083888024]}
2025-08-26T14:00:50.762Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.33001301218059576,"stability_margin":0.9348590295361032},"mttr":3.323234007575768,"network_kpis":{"jitter_std":5.298101136445304,"latency_p95":14.304941590196268},"num_recoveries":2,"plant_count":2,"recovery_active":false,"system_state":[-0.4546695547457832,-0.05092777119467595,-0.7281833113546987,0.48439617784353517,0.25705934533787256,0.4823441464474075,0.1866904563541938,-0.33796307345611737,-0.338778782895252,-0.6660978717664677]}
2025-08-26T14:00:51.786Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":5.158218437561678,"stability_margin":0.7722536878332742},"mttr":3.323234007575768,"network_kpis":{"jitter_std":4.770185611808811,"latency_p95":23.676531441192843},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.4671743985687214,-0.04772470699219401,-0.729591348627937,0.48020051842626377,0.25121485172211855,0.47235107073813876,0.16304278975485886,-0.36618708913764314,-0.34498033302208947,-0.6659360201261094]}
2025-08-26T14:00:52.812Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":2.08428759619768,"stability_margin":0.9200044900300428},"mttr":3.323234007575768,"network_kpis":{"jitter_std":6.72658578885216,"latency_p95":30.295616869905857},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.4737598668096657,-0.040085124871913534,-0.7330106046052963,0.4855219375126119,0.2387624995891335,0.4712655009700424,0.161561741331127,-0.3575471000772756,-0.352490604457125,-0.6468922318343882]}
2025-08-26T14:00:53.835Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":4.6312964736183195,"stability_margin":0.790449356713333},"mttr":3.323234007575768,"network_kpis":{"jitter_std":2.556347885992173,"latency_p95":15.500875776434036},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.4793233946471265,-0.03695607920124281,-0.7360774867140454,0.5052577639088205,0.23586788297295064,0.45779800756260935,0.17355731359546503,-0.37253201923667373,-0.34787628811400245,-0.6684417710189793]}
2025-08-26T14:00:54.861Z,agent_test,{"action_history_size":0,"active_agents":["reflex"],"control_kpis":{"control_cost":0.6303255438061686,"stability_margin":0.9286526723933369},"mttr":3.323234007575768,"network_kpis":{"jitter_std":4.0320215369798165,"latency_p95":19.851367205684518},"num_recoveries":2,"plant_count":2,"recovery_active":true,"system_state":[-0.47410127128371066,-0.03680042831897874,-0.7382972123652659,0.5199391511191974,0.24399181606060788,0.45024603685520515,0.15994978710028582,-0.37834732652707964,-0.34469694042653176,-0.6909388184588416]}
